"user_id","pay_date","amount","region","platform","cohort_month","cohort_index"
732,"2023-10-27",10,North America,iOS,"2023-06-29",4
732,"2023-11-26",10,North America,iOS,"2023-06-29",5
732,"2023-12-26",10,North America,iOS,"2023-06-29",6
733,"2023-02-07",10,North America,Android,"2023-02-07",0
733,"2023-03-09",10,North America,Android,"2023-02-07",1
733,"2023-04-08",10,North America,Android,"2023-02-07",2
733,"2023-05-08",10,North America,Android,"2023-02-07",3
733,"2023-06-07",10,North America,Android,"2023-02-07",4
733,"2023-07-07",10,North America,Android,"2023-02-07",5
734,"2023-06-25",10,North America,Web,"2023-06-25",0
735,"2023-04-20",10,Asia,Android,"2023-04-20",0
735,"2023-05-20",10,Asia,Android,"2023-04-20",1
736,"2023-07-13",10,Asia,Web,"2023-07-13",0
737,"2023-04-07",10,Europe,iOS,"2023-04-07",0
737,"2023-05-07",10,Europe,iOS,"2023-04-07",1
738,"2023-04-15",10,Asia,Android,"2023-04-15",0
738,"2023-05-15",10,Asia,Android,"2023-04-15",1
738,"2023-06-14",10,Asia,Android,"2023-04-15",2
738,"2023-07-14",10,Asia,Android,"2023-04-15",3
738,"2023-08-13",10,Asia,Android,"2023-04-15",4
738,"2023-09-12",10,Asia,Android,"2023-04-15",5
738,"2023-10-12",10,Asia,Android,"2023-04-15",6
738,"2023-11-11",10,Asia,Android,"2023-04-15",7
739,"2023-03-31",10,Asia,Android,"2023-03-31",0
739,"2023-04-30",10,Asia,Android,"2023-03-31",1
739,"2023-05-30",10,Asia,Android,"2023-03-31",2
739,"2023-06-29",10,Asia,Android,"2023-03-31",3
739,"2023-07-29",10,Asia,Android,"2023-03-31",4
739,"2023-08-28",10,Asia,Android,"2023-03-31",5
739,"2023-09-27",10,Asia,Android,"2023-03-31",6
739,"2023-10-27",10,Asia,Android,"2023-03-31",7
740,"2023-07-10",10,Europe,iOS,"2023-07-10",0
740,"2023-08-09",10,Europe,iOS,"2023-07-10",1
740,"2023-09-08",10,Europe,iOS,"2023-07-10",2
740,"2023-10-08",10,Europe,iOS,"2023-07-10",3
740,"2023-11-07",10,Europe,iOS,"2023-07-10",4
741,"2023-05-11",10,North America,iOS,"2023-05-11",0
741,"2023-06-10",10,North America,iOS,"2023-05-11",1
741,"2023-07-10",10,North America,iOS,"2023-05-11",2
741,"2023-08-09",10,North America,iOS,"2023-05-11",3
741,"2023-09-08",10,North America,iOS,"2023-05-11",4
741,"2023-10-08",10,North America,iOS,"2023-05-11",5
741,"2023-11-07",10,North America,iOS,"2023-05-11",6
741,"2023-12-07",10,North America,iOS,"2023-05-11",7
742,"2023-01-21",10,Asia,Web,"2023-01-21",0
742,"2023-02-20",10,Asia,Web,"2023-01-21",1
742,"2023-03-22",10,Asia,Web,"2023-01-21",2
742,"2023-04-21",10,Asia,Web,"2023-01-21",3
743,"2023-06-03",10,Asia,iOS,"2023-06-03",0
743,"2023-07-03",10,Asia,iOS,"2023-06-03",1
743,"2023-08-02",10,Asia,iOS,"2023-06-03",2
743,"2023-09-01",10,Asia,iOS,"2023-06-03",3
744,"2023-07-06",10,Asia,Web,"2023-07-06",0
744,"2023-08-05",10,Asia,Web,"2023-07-06",1
744,"2023-09-04",10,Asia,Web,"2023-07-06",2
744,"2023-10-04",10,Asia,Web,"2023-07-06",3
744,"2023-11-03",10,Asia,Web,"2023-07-06",4
745,"2023-06-06",10,Europe,Web,"2023-06-06",0
745,"2023-07-06",10,Europe,Web,"2023-06-06",1
745,"2023-08-05",10,Europe,Web,"2023-06-06",2
745,"2023-09-04",10,Europe,Web,"2023-06-06",3
746,"2023-03-15",10,Europe,iOS,"2023-03-15",0
746,"2023-04-14",10,Europe,iOS,"2023-03-15",1
746,"2023-05-14",10,Europe,iOS,"2023-03-15",2
746,"2023-06-13",10,Europe,iOS,"2023-03-15",3
746,"2023-07-13",10,Europe,iOS,"2023-03-15",4
746,"2023-08-12",10,Europe,iOS,"2023-03-15",5
747,"2023-07-05",10,Europe,iOS,"2023-07-05",0
748,"2023-07-12",10,Asia,iOS,"2023-07-12",0
748,"2023-08-11",10,Asia,iOS,"2023-07-12",1
748,"2023-09-10",10,Asia,iOS,"2023-07-12",2
748,"2023-10-10",10,Asia,iOS,"2023-07-12",3
749,"2023-05-30",10,Asia,Web,"2023-05-30",0
749,"2023-06-29",10,Asia,Web,"2023-05-30",1
749,"2023-07-29",10,Asia,Web,"2023-05-30",2
749,"2023-08-28",10,Asia,Web,"2023-05-30",3
750,"2023-06-20",10,Europe,Android,"2023-06-20",0
751,"2023-05-19",10,Europe,iOS,"2023-05-19",0
751,"2023-06-18",10,Europe,iOS,"2023-05-19",1
751,"2023-07-18",10,Europe,iOS,"2023-05-19",2
751,"2023-08-17",10,Europe,iOS,"2023-05-19",3
751,"2023-09-16",10,Europe,iOS,"2023-05-19",4
751,"2023-10-16",10,Europe,iOS,"2023-05-19",5
751,"2023-11-15",10,Europe,iOS,"2023-05-19",6
751,"2023-12-15",10,Europe,iOS,"2023-05-19",7
752,"2023-05-10",10,Europe,Web,"2023-05-10",0
752,"2023-06-09",10,Europe,Web,"2023-05-10",1
752,"2023-07-09",10,Europe,Web,"2023-05-10",2
752,"2023-08-08",10,Europe,Web,"2023-05-10",3
752,"2023-09-07",10,Europe,Web,"2023-05-10",4
753,"2023-02-08",10,North America,Web,"2023-02-08",0
753,"2023-03-10",10,North America,Web,"2023-02-08",1
753,"2023-04-09",10,North America,Web,"2023-02-08",2
753,"2023-05-09",10,North America,Web,"2023-02-08",3
753,"2023-06-08",10,North America,Web,"2023-02-08",4
753,"2023-07-08",10,North America,Web,"2023-02-08",5
753,"2023-08-07",10,North America,Web,"2023-02-08",6
754,"2023-01-07",10,North America,Web,"2023-01-07",0
754,"2023-02-06",10,North America,Web,"2023-01-07",1
754,"2023-03-08",10,North America,Web,"2023-01-07",2
754,"2023-04-07",10,North America,Web,"2023-01-07",3
754,"2023-05-07",10,North America,Web,"2023-01-07",4
754,"2023-06-06",10,North America,Web,"2023-01-07",5
754,"2023-07-06",10,North America,Web,"2023-01-07",6
755,"2023-03-13",10,Europe,iOS,"2023-03-13",0
755,"2023-04-12",10,Europe,iOS,"2023-03-13",1
755,"2023-05-12",10,Europe,iOS,"2023-03-13",2
755,"2023-06-11",10,Europe,iOS,"2023-03-13",3
755,"2023-07-11",10,Europe,iOS,"2023-03-13",4
755,"2023-08-10",10,Europe,iOS,"2023-03-13",5
755,"2023-09-09",10,Europe,iOS,"2023-03-13",6
755,"2023-10-09",10,Europe,iOS,"2023-03-13",7
755,"2023-11-08",10,Europe,iOS,"2023-03-13",8
756,"2023-01-17",10,Asia,Android,"2023-01-17",0
756,"2023-02-16",10,Asia,Android,"2023-01-17",1
756,"2023-03-18",10,Asia,Android,"2023-01-17",2
756,"2023-04-17",10,Asia,Android,"2023-01-17",3
757,"2023-05-08",10,Asia,Android,"2023-05-08",0
757,"2023-06-07",10,Asia,Android,"2023-05-08",1
757,"2023-07-07",10,Asia,Android,"2023-05-08",2
757,"2023-08-06",10,Asia,Android,"2023-05-08",3
758,"2023-03-06",10,Asia,iOS,"2023-03-06",0
758,"2023-04-05",10,Asia,iOS,"2023-03-06",1
758,"2023-05-05",10,Asia,iOS,"2023-03-06",2
758,"2023-06-04",10,Asia,iOS,"2023-03-06",3
758,"2023-07-04",10,Asia,iOS,"2023-03-06",4
759,"2023-01-05",10,Asia,Android,"2023-01-05",0
759,"2023-02-04",10,Asia,Android,"2023-01-05",1
760,"2023-06-06",10,Asia,Web,"2023-06-06",0
760,"2023-07-06",10,Asia,Web,"2023-06-06",1
760,"2023-08-05",10,Asia,Web,"2023-06-06",2
760,"2023-09-04",10,Asia,Web,"2023-06-06",3
760,"2023-10-04",10,Asia,Web,"2023-06-06",4
761,"2023-06-09",10,North America,iOS,"2023-06-09",0
761,"2023-07-09",10,North America,iOS,"2023-06-09",1
761,"2023-08-08",10,North America,iOS,"2023-06-09",2
761,"2023-09-07",10,North America,iOS,"2023-06-09",3
761,"2023-10-07",10,North America,iOS,"2023-06-09",4
761,"2023-11-06",10,North America,iOS,"2023-06-09",5
762,"2023-06-30",10,North America,iOS,"2023-06-30",0
762,"2023-07-30",10,North America,iOS,"2023-06-30",1
762,"2023-08-29",10,North America,iOS,"2023-06-30",2
762,"2023-09-28",10,North America,iOS,"2023-06-30",3
762,"2023-10-28",10,North America,iOS,"2023-06-30",4
763,"2023-01-10",10,Europe,iOS,"2023-01-10",0
763,"2023-02-09",10,Europe,iOS,"2023-01-10",1
763,"2023-03-11",10,Europe,iOS,"2023-01-10",2
763,"2023-04-10",10,Europe,iOS,"2023-01-10",3
763,"2023-05-10",10,Europe,iOS,"2023-01-10",4
763,"2023-06-09",10,Europe,iOS,"2023-01-10",5
763,"2023-07-09",10,Europe,iOS,"2023-01-10",6
763,"2023-08-08",10,Europe,iOS,"2023-01-10",7
763,"2023-09-07",10,Europe,iOS,"2023-01-10",8
764,"2023-03-05",10,Europe,iOS,"2023-03-05",0
764,"2023-04-04",10,Europe,iOS,"2023-03-05",1
764,"2023-05-04",10,Europe,iOS,"2023-03-05",2
764,"2023-06-03",10,Europe,iOS,"2023-03-05",3
765,"2023-06-07",10,Asia,iOS,"2023-06-07",0
765,"2023-07-07",10,Asia,iOS,"2023-06-07",1
766,"2023-02-07",10,Asia,Web,"2023-02-07",0
766,"2023-03-09",10,Asia,Web,"2023-02-07",1
766,"2023-04-08",10,Asia,Web,"2023-02-07",2
766,"2023-05-08",10,Asia,Web,"2023-02-07",3
766,"2023-06-07",10,Asia,Web,"2023-02-07",4
767,"2023-02-18",10,Europe,Web,"2023-02-18",0
767,"2023-03-20",10,Europe,Web,"2023-02-18",1
767,"2023-04-19",10,Europe,Web,"2023-02-18",2
768,"2023-06-05",10,Europe,Web,"2023-06-05",0
768,"2023-07-05",10,Europe,Web,"2023-06-05",1
768,"2023-08-04",10,Europe,Web,"2023-06-05",2
769,"2023-04-06",10,Asia,iOS,"2023-04-06",0
769,"2023-05-06",10,Asia,iOS,"2023-04-06",1
770,"2023-04-19",10,Asia,Android,"2023-04-19",0
770,"2023-05-19",10,Asia,Android,"2023-04-19",1
770,"2023-06-18",10,Asia,Android,"2023-04-19",2
770,"2023-07-18",10,Asia,Android,"2023-04-19",3
770,"2023-08-17",10,Asia,Android,"2023-04-19",4
770,"2023-09-16",10,Asia,Android,"2023-04-19",5
770,"2023-10-16",10,Asia,Android,"2023-04-19",6
770,"2023-11-15",10,Asia,Android,"2023-04-19",7
770,"2023-12-15",10,Asia,Android,"2023-04-19",8
771,"2023-04-16",10,Europe,Android,"2023-04-16",0
771,"2023-05-16",10,Europe,Android,"2023-04-16",1
771,"2023-06-15",10,Europe,Android,"2023-04-16",2
771,"2023-07-15",10,Europe,Android,"2023-04-16",3
771,"2023-08-14",10,Europe,Android,"2023-04-16",4
772,"2023-05-09",10,Europe,Android,"2023-05-09",0
772,"2023-06-08",10,Europe,Android,"2023-05-09",1
773,"2023-01-13",10,North America,Android,"2023-01-13",0
773,"2023-02-12",10,North America,Android,"2023-01-13",1
773,"2023-03-14",10,North America,Android,"2023-01-13",2
773,"2023-04-13",10,North America,Android,"2023-01-13",3
773,"2023-05-13",10,North America,Android,"2023-01-13",4
773,"2023-06-12",10,North America,Android,"2023-01-13",5
774,"2023-02-24",10,North America,Web,"2023-02-24",0
774,"2023-03-26",10,North America,Web,"2023-02-24",1
774,"2023-04-25",10,North America,Web,"2023-02-24",2
775,"2023-07-06",10,North America,Android,"2023-07-06",0
775,"2023-08-05",10,North America,Android,"2023-07-06",1
775,"2023-09-04",10,North America,Android,"2023-07-06",2
775,"2023-10-04",10,North America,Android,"2023-07-06",3
776,"2023-04-15",10,Asia,Android,"2023-04-15",0
776,"2023-05-15",10,Asia,Android,"2023-04-15",1
776,"2023-06-14",10,Asia,Android,"2023-04-15",2
776,"2023-07-14",10,Asia,Android,"2023-04-15",3
776,"2023-08-13",10,Asia,Android,"2023-04-15",4
776,"2023-09-12",10,Asia,Android,"2023-04-15",5
776,"2023-10-12",10,Asia,Android,"2023-04-15",6
776,"2023-11-11",10,Asia,Android,"2023-04-15",7
776,"2023-12-11",10,Asia,Android,"2023-04-15",8
777,"2023-04-23",10,Europe,iOS,"2023-04-23",0
777,"2023-05-23",10,Europe,iOS,"2023-04-23",1
777,"2023-06-22",10,Europe,iOS,"2023-04-23",2
777,"2023-07-22",10,Europe,iOS,"2023-04-23",3
777,"2023-08-21",10,Europe,iOS,"2023-04-23",4
777,"2023-09-20",10,Europe,iOS,"2023-04-23",5
778,"2023-03-03",10,North America,Web,"2023-03-03",0
779,"2023-02-12",10,North America,Web,"2023-02-12",0
779,"2023-03-14",10,North America,Web,"2023-02-12",1
780,"2023-04-22",10,Asia,Android,"2023-04-22",0
780,"2023-05-22",10,Asia,Android,"2023-04-22",1
780,"2023-06-21",10,Asia,Android,"2023-04-22",2
780,"2023-07-21",10,Asia,Android,"2023-04-22",3
780,"2023-08-20",10,Asia,Android,"2023-04-22",4
780,"2023-09-19",10,Asia,Android,"2023-04-22",5
781,"2023-03-19",10,Asia,Android,"2023-03-19",0
781,"2023-04-18",10,Asia,Android,"2023-03-19",1
781,"2023-05-18",10,Asia,Android,"2023-03-19",2
782,"2023-05-19",10,Europe,iOS,"2023-05-19",0
782,"2023-06-18",10,Europe,iOS,"2023-05-19",1
782,"2023-07-18",10,Europe,iOS,"2023-05-19",2
782,"2023-08-17",10,Europe,iOS,"2023-05-19",3
783,"2023-03-02",10,Asia,iOS,"2023-03-02",0
783,"2023-04-01",10,Asia,iOS,"2023-03-02",1
784,"2023-04-15",10,North America,iOS,"2023-04-15",0
784,"2023-05-15",10,North America,iOS,"2023-04-15",1
784,"2023-06-14",10,North America,iOS,"2023-04-15",2
785,"2023-06-22",10,Asia,Android,"2023-06-22",0
785,"2023-07-22",10,Asia,Android,"2023-06-22",1
785,"2023-08-21",10,Asia,Android,"2023-06-22",2
785,"2023-09-20",10,Asia,Android,"2023-06-22",3
785,"2023-10-20",10,Asia,Android,"2023-06-22",4
785,"2023-11-19",10,Asia,Android,"2023-06-22",5
785,"2023-12-19",10,Asia,Android,"2023-06-22",6
786,"2023-06-27",10,North America,Web,"2023-06-27",0
786,"2023-07-27",10,North America,Web,"2023-06-27",1
786,"2023-08-26",10,North America,Web,"2023-06-27",2
786,"2023-09-25",10,North America,Web,"2023-06-27",3
787,"2023-07-02",10,Europe,Android,"2023-07-02",0
787,"2023-08-01",10,Europe,Android,"2023-07-02",1
787,"2023-08-31",10,Europe,Android,"2023-07-02",1
787,"2023-09-30",10,Europe,Android,"2023-07-02",2
787,"2023-10-30",10,Europe,Android,"2023-07-02",3
787,"2023-11-29",10,Europe,Android,"2023-07-02",4
788,"2023-05-26",10,Europe,Android,"2023-05-26",0
788,"2023-06-25",10,Europe,Android,"2023-05-26",1
788,"2023-07-25",10,Europe,Android,"2023-05-26",2
788,"2023-08-24",10,Europe,Android,"2023-05-26",3
788,"2023-09-23",10,Europe,Android,"2023-05-26",4
788,"2023-10-23",10,Europe,Android,"2023-05-26",5
789,"2023-04-26",10,Asia,iOS,"2023-04-26",0
789,"2023-05-26",10,Asia,iOS,"2023-04-26",1
789,"2023-06-25",10,Asia,iOS,"2023-04-26",2
790,"2023-07-02",10,North America,Web,"2023-07-02",0
790,"2023-08-01",10,North America,Web,"2023-07-02",1
790,"2023-08-31",10,North America,Web,"2023-07-02",1
791,"2023-06-29",10,Asia,Web,"2023-06-29",0
791,"2023-07-29",10,Asia,Web,"2023-06-29",1
791,"2023-08-28",10,Asia,Web,"2023-06-29",2
791,"2023-09-27",10,Asia,Web,"2023-06-29",3
791,"2023-10-27",10,Asia,Web,"2023-06-29",4
791,"2023-11-26",10,Asia,Web,"2023-06-29",5
791,"2023-12-26",10,Asia,Web,"2023-06-29",6
792,"2023-01-25",10,North America,Web,"2023-01-25",0
793,"2023-05-18",10,North America,iOS,"2023-05-18",0
793,"2023-06-17",10,North America,iOS,"2023-05-18",1
793,"2023-07-17",10,North America,iOS,"2023-05-18",2
793,"2023-08-16",10,North America,iOS,"2023-05-18",3
793,"2023-09-15",10,North America,iOS,"2023-05-18",4
793,"2023-10-15",10,North America,iOS,"2023-05-18",5
793,"2023-11-14",10,North America,iOS,"2023-05-18",6
794,"2023-06-30",10,Asia,Web,"2023-06-30",0
794,"2023-07-30",10,Asia,Web,"2023-06-30",1
794,"2023-08-29",10,Asia,Web,"2023-06-30",2
794,"2023-09-28",10,Asia,Web,"2023-06-30",3
794,"2023-10-28",10,Asia,Web,"2023-06-30",4
794,"2023-11-27",10,Asia,Web,"2023-06-30",5
794,"2023-12-27",10,Asia,Web,"2023-06-30",6
795,"2023-06-24",10,North America,Web,"2023-06-24",0
795,"2023-07-24",10,North America,Web,"2023-06-24",1
795,"2023-08-23",10,North America,Web,"2023-06-24",2
795,"2023-09-22",10,North America,Web,"2023-06-24",3
795,"2023-10-22",10,North America,Web,"2023-06-24",4
796,"2023-06-08",10,Asia,iOS,"2023-06-08",0
796,"2023-07-08",10,Asia,iOS,"2023-06-08",1
796,"2023-08-07",10,Asia,iOS,"2023-06-08",2
796,"2023-09-06",10,Asia,iOS,"2023-06-08",3
796,"2023-10-06",10,Asia,iOS,"2023-06-08",4
796,"2023-11-05",10,Asia,iOS,"2023-06-08",5
796,"2023-12-05",10,Asia,iOS,"2023-06-08",6
797,"2023-07-02",10,Europe,iOS,"2023-07-02",0
797,"2023-08-01",10,Europe,iOS,"2023-07-02",1
797,"2023-08-31",10,Europe,iOS,"2023-07-02",1
797,"2023-09-30",10,Europe,iOS,"2023-07-02",2
797,"2023-10-30",10,Europe,iOS,"2023-07-02",3
798,"2023-03-02",10,North America,iOS,"2023-03-02",0
798,"2023-04-01",10,North America,iOS,"2023-03-02",1
799,"2023-06-07",10,Europe,Web,"2023-06-07",0
799,"2023-07-07",10,Europe,Web,"2023-06-07",1
799,"2023-08-06",10,Europe,Web,"2023-06-07",2
800,"2023-03-23",10,North America,Android,"2023-03-23",0
801,"2023-02-15",10,Asia,Web,"2023-02-15",0
801,"2023-03-17",10,Asia,Web,"2023-02-15",1
801,"2023-04-16",10,Asia,Web,"2023-02-15",2
801,"2023-05-16",10,Asia,Web,"2023-02-15",3
801,"2023-06-15",10,Asia,Web,"2023-02-15",4
802,"2023-02-11",10,Europe,Android,"2023-02-11",0
802,"2023-03-13",10,Europe,Android,"2023-02-11",1
802,"2023-04-12",10,Europe,Android,"2023-02-11",2
803,"2023-02-04",10,Asia,Web,"2023-02-04",0
803,"2023-03-06",10,Asia,Web,"2023-02-04",1
803,"2023-04-05",10,Asia,Web,"2023-02-04",2
803,"2023-05-05",10,Asia,Web,"2023-02-04",3
803,"2023-06-04",10,Asia,Web,"2023-02-04",4
803,"2023-07-04",10,Asia,Web,"2023-02-04",5
803,"2023-08-03",10,Asia,Web,"2023-02-04",6
803,"2023-09-02",10,Asia,Web,"2023-02-04",7
804,"2023-02-19",10,Europe,Web,"2023-02-19",0
804,"2023-03-21",10,Europe,Web,"2023-02-19",1
804,"2023-04-20",10,Europe,Web,"2023-02-19",2
805,"2023-04-21",10,Asia,iOS,"2023-04-21",0
805,"2023-05-21",10,Asia,iOS,"2023-04-21",1
805,"2023-06-20",10,Asia,iOS,"2023-04-21",2
805,"2023-07-20",10,Asia,iOS,"2023-04-21",3
805,"2023-08-19",10,Asia,iOS,"2023-04-21",4
805,"2023-09-18",10,Asia,iOS,"2023-04-21",5
805,"2023-10-18",10,Asia,iOS,"2023-04-21",6
805,"2023-11-17",10,Asia,iOS,"2023-04-21",7
805,"2023-12-17",10,Asia,iOS,"2023-04-21",8
806,"2023-05-03",10,North America,iOS,"2023-05-03",0
806,"2023-06-02",10,North America,iOS,"2023-05-03",1
806,"2023-07-02",10,North America,iOS,"2023-05-03",2
806,"2023-08-01",10,North America,iOS,"2023-05-03",3
806,"2023-08-31",10,North America,iOS,"2023-05-03",3
806,"2023-09-30",10,North America,iOS,"2023-05-03",4
807,"2023-07-13",10,North America,Web,"2023-07-13",0
807,"2023-08-12",10,North America,Web,"2023-07-13",1
808,"2023-06-25",10,Asia,Android,"2023-06-25",0
808,"2023-07-25",10,Asia,Android,"2023-06-25",1
808,"2023-08-24",10,Asia,Android,"2023-06-25",2
808,"2023-09-23",10,Asia,Android,"2023-06-25",3
808,"2023-10-23",10,Asia,Android,"2023-06-25",4
808,"2023-11-22",10,Asia,Android,"2023-06-25",5
808,"2023-12-22",10,Asia,Android,"2023-06-25",6
809,"2023-03-11",10,Asia,Android,"2023-03-11",0
809,"2023-04-10",10,Asia,Android,"2023-03-11",1
809,"2023-05-10",10,Asia,Android,"2023-03-11",2
809,"2023-06-09",10,Asia,Android,"2023-03-11",3
809,"2023-07-09",10,Asia,Android,"2023-03-11",4
809,"2023-08-08",10,Asia,Android,"2023-03-11",5
809,"2023-09-07",10,Asia,Android,"2023-03-11",6
809,"2023-10-07",10,Asia,Android,"2023-03-11",7
810,"2023-02-24",10,North America,Android,"2023-02-24",0
810,"2023-03-26",10,North America,Android,"2023-02-24",1
811,"2023-04-15",10,Asia,iOS,"2023-04-15",0
812,"2023-02-22",10,Europe,Android,"2023-02-22",0
812,"2023-03-24",10,Europe,Android,"2023-02-22",1
812,"2023-04-23",10,Europe,Android,"2023-02-22",2
812,"2023-05-23",10,Europe,Android,"2023-02-22",3
812,"2023-06-22",10,Europe,Android,"2023-02-22",4
812,"2023-07-22",10,Europe,Android,"2023-02-22",5
812,"2023-08-21",10,Europe,Android,"2023-02-22",6
813,"2023-03-16",10,Europe,Android,"2023-03-16",0
813,"2023-04-15",10,Europe,Android,"2023-03-16",1
813,"2023-05-15",10,Europe,Android,"2023-03-16",2
814,"2023-06-15",10,North America,iOS,"2023-06-15",0
814,"2023-07-15",10,North America,iOS,"2023-06-15",1
815,"2023-05-28",10,Europe,Web,"2023-05-28",0
815,"2023-06-27",10,Europe,Web,"2023-05-28",1
816,"2023-07-19",10,North America,iOS,"2023-07-19",0
816,"2023-08-18",10,North America,iOS,"2023-07-19",1
816,"2023-09-17",10,North America,iOS,"2023-07-19",2
816,"2023-10-17",10,North America,iOS,"2023-07-19",3
817,"2023-01-24",10,Asia,Android,"2023-01-24",0
817,"2023-02-23",10,Asia,Android,"2023-01-24",1
817,"2023-03-25",10,Asia,Android,"2023-01-24",2
817,"2023-04-24",10,Asia,Android,"2023-01-24",3
817,"2023-05-24",10,Asia,Android,"2023-01-24",4
817,"2023-06-23",10,Asia,Android,"2023-01-24",5
817,"2023-07-23",10,Asia,Android,"2023-01-24",6
817,"2023-08-22",10,Asia,Android,"2023-01-24",7
818,"2023-07-16",10,Asia,iOS,"2023-07-16",0
818,"2023-08-15",10,Asia,iOS,"2023-07-16",1
818,"2023-09-14",10,Asia,iOS,"2023-07-16",2
818,"2023-10-14",10,Asia,iOS,"2023-07-16",3
819,"2023-07-16",10,North America,iOS,"2023-07-16",0
819,"2023-08-15",10,North America,iOS,"2023-07-16",1
819,"2023-09-14",10,North America,iOS,"2023-07-16",2
819,"2023-10-14",10,North America,iOS,"2023-07-16",3
819,"2023-11-13",10,North America,iOS,"2023-07-16",4
819,"2023-12-13",10,North America,iOS,"2023-07-16",5
820,"2023-04-17",10,Asia,Web,"2023-04-17",0
820,"2023-05-17",10,Asia,Web,"2023-04-17",1
820,"2023-06-16",10,Asia,Web,"2023-04-17",2
820,"2023-07-16",10,Asia,Web,"2023-04-17",3
820,"2023-08-15",10,Asia,Web,"2023-04-17",4
820,"2023-09-14",10,Asia,Web,"2023-04-17",5
820,"2023-10-14",10,Asia,Web,"2023-04-17",6
820,"2023-11-13",10,Asia,Web,"2023-04-17",7
821,"2023-04-23",10,Asia,iOS,"2023-04-23",0
821,"2023-05-23",10,Asia,iOS,"2023-04-23",1
821,"2023-06-22",10,Asia,iOS,"2023-04-23",2
821,"2023-07-22",10,Asia,iOS,"2023-04-23",3
821,"2023-08-21",10,Asia,iOS,"2023-04-23",4
821,"2023-09-20",10,Asia,iOS,"2023-04-23",5
821,"2023-10-20",10,Asia,iOS,"2023-04-23",6
821,"2023-11-19",10,Asia,iOS,"2023-04-23",7
821,"2023-12-19",10,Asia,iOS,"2023-04-23",8
822,"2023-03-05",10,North America,iOS,"2023-03-05",0
822,"2023-04-04",10,North America,iOS,"2023-03-05",1
822,"2023-05-04",10,North America,iOS,"2023-03-05",2
822,"2023-06-03",10,North America,iOS,"2023-03-05",3
822,"2023-07-03",10,North America,iOS,"2023-03-05",4
822,"2023-08-02",10,North America,iOS,"2023-03-05",5
823,"2023-03-24",10,North America,Android,"2023-03-24",0
823,"2023-04-23",10,North America,Android,"2023-03-24",1
823,"2023-05-23",10,North America,Android,"2023-03-24",2
823,"2023-06-22",10,North America,Android,"2023-03-24",3
823,"2023-07-22",10,North America,Android,"2023-03-24",4
823,"2023-08-21",10,North America,Android,"2023-03-24",5
823,"2023-09-20",10,North America,Android,"2023-03-24",6
823,"2023-10-20",10,North America,Android,"2023-03-24",7
823,"2023-11-19",10,North America,Android,"2023-03-24",8
824,"2023-01-29",10,Asia,iOS,"2023-01-29",0
824,"2023-02-28",10,Asia,iOS,"2023-01-29",1
824,"2023-03-30",10,Asia,iOS,"2023-01-29",2
824,"2023-04-29",10,Asia,iOS,"2023-01-29",3
824,"2023-05-29",10,Asia,iOS,"2023-01-29",4
825,"2023-07-09",10,North America,iOS,"2023-07-09",0
825,"2023-08-08",10,North America,iOS,"2023-07-09",1
825,"2023-09-07",10,North America,iOS,"2023-07-09",2
826,"2023-02-15",10,North America,Web,"2023-02-15",0
826,"2023-03-17",10,North America,Web,"2023-02-15",1
826,"2023-04-16",10,North America,Web,"2023-02-15",2
826,"2023-05-16",10,North America,Web,"2023-02-15",3
826,"2023-06-15",10,North America,Web,"2023-02-15",4
826,"2023-07-15",10,North America,Web,"2023-02-15",5
826,"2023-08-14",10,North America,Web,"2023-02-15",6
827,"2023-07-16",10,Europe,Android,"2023-07-16",0
827,"2023-08-15",10,Europe,Android,"2023-07-16",1
827,"2023-09-14",10,Europe,Android,"2023-07-16",2
827,"2023-10-14",10,Europe,Android,"2023-07-16",3
827,"2023-11-13",10,Europe,Android,"2023-07-16",4
827,"2023-12-13",10,Europe,Android,"2023-07-16",5
828,"2023-01-12",10,Europe,Android,"2023-01-12",0
828,"2023-02-11",10,Europe,Android,"2023-01-12",1
829,"2023-01-10",10,North America,Android,"2023-01-10",0
830,"2023-06-07",10,Asia,Android,"2023-06-07",0
830,"2023-07-07",10,Asia,Android,"2023-06-07",1
830,"2023-08-06",10,Asia,Android,"2023-06-07",2
831,"2023-04-04",10,Asia,Web,"2023-04-04",0
831,"2023-05-04",10,Asia,Web,"2023-04-04",1
831,"2023-06-03",10,Asia,Web,"2023-04-04",2
831,"2023-07-03",10,Asia,Web,"2023-04-04",3
832,"2023-07-07",10,Asia,iOS,"2023-07-07",0
832,"2023-08-06",10,Asia,iOS,"2023-07-07",1
832,"2023-09-05",10,Asia,iOS,"2023-07-07",2
832,"2023-10-05",10,Asia,iOS,"2023-07-07",3
832,"2023-11-04",10,Asia,iOS,"2023-07-07",4
832,"2023-12-04",10,Asia,iOS,"2023-07-07",5
833,"2023-03-14",10,Europe,Web,"2023-03-14",0
834,"2023-03-26",10,North America,Web,"2023-03-26",0
834,"2023-04-25",10,North America,Web,"2023-03-26",1
834,"2023-05-25",10,North America,Web,"2023-03-26",2
834,"2023-06-24",10,North America,Web,"2023-03-26",3
834,"2023-07-24",10,North America,Web,"2023-03-26",4
834,"2023-08-23",10,North America,Web,"2023-03-26",5
835,"2023-01-09",10,North America,Web,"2023-01-09",0
835,"2023-02-08",10,North America,Web,"2023-01-09",1
836,"2023-07-01",10,North America,iOS,"2023-07-01",0
